Title,Cast and crew,Genre,Vote_Average,Vote_Count,Combined_Features
dushman,dev anand usha kiran prabhu dayal radhakrishan kumkum master romi manju chand burke minoo mumtaz,,10.0,1.0,dev anand usha kiran prabhu dayal radhakrishan kumkum master romi manju chand burke minoo mumtaz 
baarish,dev anand nutan anwar hussain nana palsikar madan puri lalita pawar kumkum mehmood jagdish sethi kumud tripathi,drama crime romance,6.0,1.0,dev anand nutan anwar hussain nana palsikar madan puri lalita pawar kumkum mehmood jagdish sethi kumud tripathi drama crime romance
nau do gyarah,dev anand kalpana kartik shashikala jeevan madan puri lalita pawar rashid khan,,8.5,1.0,dev anand kalpana kartik shashikala jeevan madan puri lalita pawar rashid khan 
journey beyond three seas,prithviraj kapoor balraj sahni nargis padmini,adventure history,5.7,7.0,prithviraj kapoor balraj sahni nargis padmini adventure history
nausherwan-e-adil,sohrab modi raaj kumar mala sinha agha bipin gupta murad shammi,,6.0,1.0,sohrab modi raaj kumar mala sinha agha bipin gupta murad shammi 
mai baap,balraj sahni shyama raj mehra nasir hussain johnny walker minoo mumtaz,comedy drama,6.0,1.0,balraj sahni shyama raj mehra nasir hussain johnny walker minoo mumtaz comedy drama
suvarna sundari,akkineni nageshwara rao anjali devi seeta rama anjaneyulu chilakalapudi rajanala rajasulochana relangi venkatramaiah babji ramana reddy balkrishna kanchana sivaram peketi girija gummadi saroja e v,horror thriller,0.0,0.0,akkineni nageshwara rao anjali devi seeta rama anjaneyulu chilakalapudi rajanala rajasulochana relangi venkatramaiah babji ramana reddy balkrishna kanchana sivaram peketi girija gummadi saroja e v horror thriller
c.i.d.,dev anand shakila johnny walker k n singh kumkum bir sakuja minoo mumtaz mehmood tun tun jagdish raj sheela vaz prabhu dayal ramesh sharma paul sharma,comedy action,7.9,27.0,dev anand shakila johnny walker k n singh kumkum bir sakuja minoo mumtaz mehmood tun tun jagdish raj sheela vaz prabhu dayal ramesh sharma paul sharma comedy action
chori chori,nargis raj kapoor gope master bhagwan pran david abraham mukri raj mehra indira bansal amir banu rajasulochana neelam johnny walker,drama romance,6.209,67.0,nargis raj kapoor gope master bhagwan pran david abraham mukri raj mehra indira bansal amir banu rajasulochana neelam johnny walker drama romance
chori chori,nargis raj kapoor gope master bhagwan pran david abraham mukri raj mehra indira bansal amir banu rajasulochana neelam johnny walker,drama romance,6.209,67.0,nargis raj kapoor gope master bhagwan pran david abraham mukri raj mehra indira bansal amir banu rajasulochana neelam johnny walker drama romance
basant bahar,bharat bhushan nimmi kumkum manmohan krishna parsuram chand burke shyam kumar s k prem babu raje s b nayampalli indira chandrashekhar leela chitnis,,0.0,0.0,bharat bhushan nimmi kumkum manmohan krishna parsuram chand burke shyam kumar s k prem babu raje s b nayampalli indira chandrashekhar leela chitnis 
new delhi,kishore kumar vyjayanthimala jabeen jalil prabhu dayal nasir hussain nana palsikar dhumal brahm bhardwaj radhakrishan mumtaz begum mirza musharraf sarita ramlal shyamlal,romance drama,6.5,3.0,kishore kumar vyjayanthimala jabeen jalil prabhu dayal nasir hussain nana palsikar dhumal brahm bhardwaj radhakrishan mumtaz begum mirza musharraf sarita ramlal shyamlal romance drama
raj hath,madhubala pradeep kumar ulhas sohrab modi murad kammo pandey jagdish kanwal sheikh baij sharma tun tun sadat ali gulnar munshi,,6.0,1.0,madhubala pradeep kumar ulhas sohrab modi murad kammo pandey jagdish kanwal sheikh baij sharma tun tun sadat ali gulnar munshi 
ek hi raasta,ashok kumar meena kumari sunil dutt jeevan yashodra katju shreenath ravikant manek kapoor uma dutt omi nazir kashmiri radhakrishan kumkum radhika,action,4.5,5.0,ashok kumar meena kumari sunil dutt jeevan yashodra katju shreenath ravikant manek kapoor uma dutt omi nazir kashmiri radhakrishan kumkum radhika action
toofan aur deeya,satish vyas nanda rajendra kumar vatsala deshmukh shanta kumari krishan kumar keshavrao date,,6.0,1.0,satish vyas nanda rajendra kumar vatsala deshmukh shanta kumari krishan kumar keshavrao date 
bhai-bhai,ashok kumar kishore kumar nimmi nirupa roy shyama david abraham om prakash master chhotu kesari shivraj master arun babu,comedy drama,7.2,289.0,ashok kumar kishore kumar nimmi nirupa roy shyama david abraham om prakash master chhotu kesari shivraj master arun babu comedy drama
funtoosh,dev anand sheila ramani k n singh hammad bhagwan sinha jagdish raj abu baker bhimji bhai indira krishan dhawan kumkum,comedy drama,0.0,0.0,dev anand sheila ramani k n singh hammad bhagwan sinha jagdish raj abu baker bhimji bhai indira krishan dhawan kumkum comedy drama
26 january,,,0.0,0.0, 
aan baan,ajit nalini jaywant mahipal pran,drama,0.0,0.0,ajit nalini jaywant mahipal pran drama
bhagam bhag,kishore kumar shashikala smriti biswas master bhagwan badri prasad baburao pahelwan vasantrao mirajkar parsuram sachin ghosh salvi bela bose usha shukla kanchanamala,comedy thriller romance,6.5,77.0,kishore kumar shashikala smriti biswas master bhagwan badri prasad baburao pahelwan vasantrao mirajkar parsuram sachin ghosh salvi bela bose usha shukla kanchanamala comedy thriller romance
devta,vyjayanthimala anjali devi gemini ganesan kamala kumari nambiar krishna kumari indira roop kumar bipin gupta agha,action,0.0,0.0,vyjayanthimala anjali devi gemini ganesan kamala kumari nambiar krishna kumari indira roop kumar bipin gupta agha action
hatim tai,paidi jairaj krishna kumari shakila sheikh s n tripathi,adventure fantasy,0.0,0.0,paidi jairaj krishna kumari shakila sheikh s n tripathi adventure fantasy
halaku,pran meena kumari ajit raj mehra helen minoo mumtaz sunder shammi veena,,9.0,1.0,pran meena kumari ajit raj mehra helen minoo mumtaz sunder shammi veena 
hum sab chor hain,i s johar majnu shammi kapoor nalini jaywant badri prasad pran ameeta ram avtar k narula rajendra nath narbada shankar mirajkar shakuntala mumtaz begum,,4.0,1.0,i s johar majnu shammi kapoor nalini jaywant badri prasad pran ameeta ram avtar k narula rajendra nath narbada shankar mirajkar shakuntala mumtaz begum 
inspector,ashok kumar geeta bali mehmood pran k n singh nasir hussain achala sachdev pratima devi,thriller mystery crime,0.0,0.0,ashok kumar geeta bali mehmood pran k n singh nasir hussain achala sachdev pratima devi thriller mystery crime
kismet ka khel,sunil dutt vyjayanthimala begum para kamaljit singh shreenath yashodra katju bhudo advani jagdish kamal moni chatterjee moolchand,,0.0,0.0,sunil dutt vyjayanthimala begum para kamaljit singh shreenath yashodra katju bhudo advani jagdish kamal moni chatterjee moolchand 
chhoo mantar,karan dewan johnny walker shyama anita guha raj mehra gajanan jagirdar amar s n banerjee,comedy drama,0.0,0.0,karan dewan johnny walker shyama anita guha raj mehra gajanan jagirdar amar s n banerjee comedy drama
jagte raho,pradeep kumar sumitra devi smriti biswas pahadi sanyal sulochana chatterjee daisy irani nemo motilal nana palsikar iftekhar vikram kapoor moni chatterjee parsuram bhupendra kapoor,thriller comedy,5.9,9.0,pradeep kumar sumitra devi smriti biswas pahadi sanyal sulochana chatterjee daisy irani nemo motilal nana palsikar iftekhar vikram kapoor moni chatterjee parsuram bhupendra kapoor thriller comedy
rangeen raten,geeta bali shammi kapoor nazira pesi patel mala sinha rohit tony,,6.0,1.0,geeta bali shammi kapoor nazira pesi patel mala sinha rohit tony 
sailaab,ram singh geeta bali smriti biswas abhi bhattacharya bipin gupta,action romance,4.333,3.0,ram singh geeta bali smriti biswas abhi bhattacharya bipin gupta action romance
azaad,dilip kumar meena kumari pran raj mehra murad om prakash achala sachdev shammi s nazir badri prasad randhir,action crime drama,6.7,3.0,dilip kumar meena kumari pran raj mehra murad om prakash achala sachdev shammi s nazir badri prasad randhir action crime drama
uran khatola,dilip kumar nimmi surya kumari jeevan roopmala amar tun tun baba nawab syedjan,,6.0,1.0,dilip kumar nimmi surya kumari jeevan roopmala amar tun tun baba nawab syedjan 
uran khatola,dilip kumar nimmi surya kumari jeevan roopmala amar tun tun baba nawab syedjan,,6.0,1.0,dilip kumar nimmi surya kumari jeevan roopmala amar tun tun baba nawab syedjan 
mr. & mrs. '55,madhubala guru dutt lalita pawar johnny walker yasmin kumkum tun tun cuckoo radhika anwari agha haroon rooplaxmi moni chatterjee,comedy romance drama,4.9,9.0,madhubala guru dutt lalita pawar johnny walker yasmin kumkum tun tun cuckoo radhika anwari agha haroon rooplaxmi moni chatterjee comedy romance drama
insaniyat,dilip kumar dev anand bina rai vijayalaxmi shobhna samarth paidi jairaj jayant mohana agha kumar,action crime drama,6.0,4.0,dilip kumar dev anand bina rai vijayalaxmi shobhna samarth paidi jairaj jayant mohana agha kumar action crime drama
naya andaz,kishore kumar meena kumari kumkum pran jayant murad gope,romance,0.0,0.0,kishore kumar meena kumari kumkum pran jayant murad gope romance
munimji,dev anand nalini jaywant ameeta pran nirupa roy kanu roy prabhu dayal s l puri samar,comedy romance music,3.5,2.0,dev anand nalini jaywant ameeta pran nirupa roy kanu roy prabhu dayal s l puri samar comedy romance music
pocket maar,dev anand geeta bali nadira madan bhandari gope tiwari sunder lalita pawar kumud tripathi bhagwan sinha,,0.0,0.0,dev anand geeta bali nadira madan bhandari gope tiwari sunder lalita pawar kumud tripathi bhagwan sinha 
devdas,dilip kumar vyjayanthimala motilal suchitra sen nasir hussain murad kanhaiyalal chaturvedi moni chatterjee iftekhar shivraj nana palsikar ashim kumar ram kumar vikram kapoor,drama romance,2.5,2.0,dilip kumar vyjayanthimala motilal suchitra sen nasir hussain murad kanhaiyalal chaturvedi moni chatterjee iftekhar shivraj nana palsikar ashim kumar ram kumar vikram kapoor drama romance
seema,nutan balraj sahni sunder pratima devi c s dubey shivraj krishnakant praveen paul mamtaj ali shubha khote baby shashi g b singh neel kamal ajay,,0.0,0.0,nutan balraj sahni sunder pratima devi c s dubey shivraj krishnakant praveen paul mamtaj ali shubha khote baby shashi g b singh neel kamal ajay 
adl-e-jehangir,pradeep kumar meena kumari d k sapru durga khote,,0.0,0.0,pradeep kumar meena kumari d k sapru durga khote 
abe-hayat,prem nath ameeta shashikala pran helen mubarak s l puri p kailash smriti biswas,action adventure fantasy,0.0,0.0,prem nath ameeta shashikala pran helen mubarak s l puri p kailash smriti biswas action adventure fantasy
shree 420,nargis raj kapoor nadira nemo lalita pawar m kumar hari shivdasani nana palsikar bhudo advani pesi patel ramesh sinha rashid khan sheela vaz s p berry,romance drama comedy,7.529,17.0,nargis raj kapoor nadira nemo lalita pawar m kumar hari shivdasani nana palsikar bhudo advani pesi patel ramesh sinha rashid khan sheela vaz s p berry romance drama comedy
jhanak jhanak payal baaje,gopi krishna sandhya keshavrao date master bhagwan madan puri manorama,romance drama,6.0,2.0,gopi krishna sandhya keshavrao date master bhagwan madan puri manorama romance drama
amanat,bharat bhushan chand usmani pran nasir hussain kanhaiyalal chaturvedi achala sachdev asit kumar sen asha mathur,drama history,8.5,4.0,bharat bhushan chand usmani pran nasir hussain kanhaiyalal chaturvedi achala sachdev asit kumar sen asha mathur drama history
char paise,shyama kishore kumar agha johnny walker jayant nishi amjad khan niroola kanwar baxi shah agha pratima devi kammo nazir kashmiri sima,action crime drama thriller,0.0,0.0,shyama kishore kumar agha johnny walker jayant nishi amjad khan niroola kanwar baxi shah agha pratima devi kammo nazir kashmiri sima action crime drama thriller
garam coat,brahm bhardwaj chand jayant rashid khan nirupa roy balraj sahni baij sharma,drama,0.0,0.0,brahm bhardwaj chand jayant rashid khan nirupa roy balraj sahni baij sharma drama
baap re baap,kishore kumar chand usmani smriti biswas ulhas s n banerjee maruti abbas leela mishra meera devi amir banu jayant agha miraz baijnath mirajkar,,0.0,0.0,kishore kumar chand usmani smriti biswas ulhas s n banerjee maruti abbas leela mishra meera devi amir banu jayant agha miraz baijnath mirajkar 
faraar,dev anand geeta bali manmohan krishna mehmood kamal krishan dhawan krishnakant anand pal bhagwan sinha unis kapoor prabhuji balbir shrawan kumar,action crime drama thriller,4.7,3.0,dev anand geeta bali manmohan krishna mehmood kamal krishan dhawan krishnakant anand pal bhagwan sinha unis kapoor prabhuji balbir shrawan kumar action crime drama thriller
marine drive,ajit bina rai k n singh om prakash anwar hussain johnny walker vijayalaxmi tun tun hari shivdasani lala yaqoob rajan kapoor mohana,,0.0,0.0,ajit bina rai k n singh om prakash anwar hussain johnny walker vijayalaxmi tun tun hari shivdasani lala yaqoob rajan kapoor mohana 
house no. 44,dev anand kalpana kartik k n singh bhagwan sinha kumkum rashid khan kammo sheela vaz prabhu dayal jambura,drama crime,0.0,0.0,dev anand kalpana kartik k n singh bhagwan sinha kumkum rashid khan kammo sheela vaz prabhu dayal jambura drama crime
kundan,sohrab modi sunil dutt nimmi roopmala pran ulhas murad kumkum,,8.333,3.0,sohrab modi sunil dutt nimmi roopmala pran ulhas murad kumkum 
milap,dev anand geeta bali k n singh johnny walker krishan dhawan rajendra tun tun jagdish indira kumkum balbir sudarshan kesarbai lily kelkar,crime drama,4.0,1.0,dev anand geeta bali k n singh johnny walker krishan dhawan rajendra tun tun jagdish indira kumkum balbir sudarshan kesarbai lily kelkar crime drama
railway platform,nalini jaywant sheila ramani johnny walker sunil dutt manmohan krishna leela mishra raj mehra nishi renu maker shukla sheela r jagdeep tun tun nana palsikar,comedy drama,0.0,0.0,nalini jaywant sheila ramani johnny walker sunil dutt manmohan krishna leela mishra raj mehra nishi renu maker shukla sheela r jagdeep tun tun nana palsikar comedy drama
sardar,ashok kumar bina rai jagdish sethi,drama history,5.5,2.0,ashok kumar bina rai jagdish sethi drama history
swami vivekananda,ajit prakash bharati devi anubha gupta,drama,0.0,0.0,ajit prakash bharati devi anubha gupta drama
yasmin,suresh vyjayanthimala jayant rashid khan maruti s n banerjee shyam kumar mumtaz begum rajan haksar amrit rana habib wahidan m a khan akbar bakshi,drama,10.0,1.0,suresh vyjayanthimala jayant rashid khan maruti s n banerjee shyam kumar mumtaz begum rajan haksar amrit rana habib wahidan m a khan akbar bakshi drama
nastik,nalini jaywant ajit ulhas i s johar raj mehra leela mishra roopmala mumtaz begum shreenath rajan haksar mehmood,,0.0,0.0,nalini jaywant ajit ulhas i s johar raj mehra leela mishra roopmala mumtaz begum shreenath rajan haksar mehmood 
nagin,vyjayanthimala pradeep kumar jeevan mubarak s l puri ram avtar krishna kumari kamal ruby mayer,music fantasy horror thriller,6.375,8.0,vyjayanthimala pradeep kumar jeevan mubarak s l puri ram avtar krishna kumari kamal ruby mayer music fantasy horror thriller
taxi driver,dev anand kalpana kartik sheila ramani johnny walker bhagwan sinha patanjal shujju kamal singh vernon corke krishan dhawan rashid khan m a latif parveen kaul,crime drama,8.1,11925.0,dev anand kalpana kartik sheila ramani johnny walker bhagwan sinha patanjal shujju kamal singh vernon corke krishan dhawan rashid khan m a latif parveen kaul crime drama
mirza ghalib,bharat bhushan suraiya nigar sultana durga khote murad mukri ulhas kumkum iftekhar sadat ali roshan,drama music romance,6.5,4.0,bharat bhushan suraiya nigar sultana durga khote murad mukri ulhas kumkum iftekhar sadat ali roshan drama music romance
mirza ghalib,bharat bhushan suraiya nigar sultana durga khote murad mukri ulhas kumkum iftekhar sadat ali roshan,drama music romance,6.5,4.0,bharat bhushan suraiya nigar sultana durga khote murad mukri ulhas kumkum iftekhar sadat ali roshan drama music romance
